happy_regular_35|よし|今日は天気が良くて、友達と楽しく過ごせた！本当にいい気持ちだよね！よし、また来週も会おう！
happy_regular_36|よし|よし、最後のピッチャー交代が功を奏して、我がチームは逆転勝利を手にした！感動的な瞬間だったな。
happy_regular_37|よっしゃ|よっしゃ！私の友達が有名なアーティストと一緒に写真を撮ってくれたんだ！これで私も有名人と写真が撮れた！
happy_regular_38|よっしゃ|今日の創作のレッスンは本当にすごかった！私たちの想像力は完全に解放された！よっしゃ、これから私たちは素晴らしい作品を作り出せるぞ
happy_regular_39|よっしゃ|よっしゃ！おじいちゃんの遺産で家を買えるようになったよ！これで家族みんなで快適に暮らせる！
happy_regular_40|わぁ|わぁ、お客様からとても感謝の言葉をもらったよ！私たちのサービスがお客様にとって役に立っていると知って、とっても嬉しい！
happy_regular_41|わぁ|わぁ、ついに私たちは日本一になった！全国大会での勝利は、長年続いた練習の成果が実ったことを証明しているよ。
happy_regular_42|わぁ|わぁ、今日はプロジェクトを完成させたんだ！本当に大変だったけど、クライアントからのフィードバックを聞いて、この仕事にやりがいを感じているよ！
happy_regular_43|わーい|わーい、私の代表作が出版されたよ！これで私の作品がたくさんの人に読まれるんだ！
happy_regular_44|わーい|わーい、あの新しい同僚は本当にフレンドリーで、一緒に仕事するのが楽しいんだ！
happy_regular_45|わーい|わーい、今日のディナーはとっても美味しかった！お腹いっぱいで満足だよ！
happy_regular_46|ヤッホー|ヤッホー！今日のプレゼンテーションはとても素晴らしかった！ナイスな仕事だったね。
happy_regular_47|ヤッホー|ヤッホー、今日の夕陽は麗しい！こんなに美しい光景を見ることができて、本当に幸せだね。
happy_regular_48|ヤッホー|ヤッホー！今日の天気、ちょうどいい感じだね！風も涼しくて最高！一緒に散歩しよう。
happy_regular_49|あはは|あはは、ついに頭痛が治った！普通に生活できるようになって、本当に嬉しい。
happy_regular_50|あはは|今度の週末は友達と旅行するんだ！あはは、楽しみすぎて今からワクワクしてる！
happy_regular_51|あはは|あはは、この香りは本当に素晴らしい！フランスのラベンダー畑で育ったような、甘く優雅な香りだね。
happy_regular_52|あはは|今回の試合で、彼はトップクラスのパフォーマンスを見せてくれたよ！あはは、すごいね！
happy_regular_53|イエーイ|イエーイ！長い時間かかったけど、私たちは目的達成したよ！これで次のステップに進むことができる！
happy_regular_54|イエーイ|イエーイ！私たちのチームは昨日の試合で圧勝したよ！まさかこんなに差がつくとは思わなかった！
happy_regular_55|うおー|うおー、今日のハイキングで見た山頂からの絶景は本当に素晴らしかった！空気も澄んでいて、心が洗われた感じがする。
happy_regular_56|うおー|うおー、今日は本当に幸せな日だね。家族と一緒に過ごして、美味しい料理を食べて、笑い合って、こんなに幸せな瞬間はないよ。
happy_regular_57|うおー|うおー、ついに私たちのチームがこの大会で受賞したよ！みんなの努力が報われたね。
happy_regular_58|うふふ|この町に引っ越してきてから、新しい友達にも出会えて、職場の人間関係も良くなって、うふふ、本当に良いことばかりだ。
happy_regular_59|うふふ|うふふ、私たちのビジネスが成長して、収益が倍増したんだ！これで新しいプロジェクトを始めることができるよ！
happy_regular_60|うふふ|あのホテルの部屋、広くて景色も最高で、ベッドも快適だったよ！うふふ、最高の宿泊体験だった！
happy_regular_61|ええ|ええ、私は文化人類学に興味があるんだ。異文化を学ぶことがすごく面白いと思うから。
happy_regular_62|ええ|ええ、私が今日会った新しい同僚は、とても誠実な人でした。こんなに素晴らしい人と出会えたことに感謝します。
happy_regular_63|ええ|ええ、ついに私は昇進したよ！新しいポジションで自分の力を試せるってとっても嬉しい。
happy_regular_64|えへへ|えへへ、私の新しい家具は高級な無垢材でできているんだ。こんな美しいものを手に入れられるなんて、とっても幸せ！
happy_regular_65|えへへ|あの人の魅力的な笑顔に魅了されちゃった！えへへ、もう幸せすぎる
happy_regular_66|えへへ|今日は久しぶりに友達とのデートだ！楽しみでうきうきしているよ。えへへ。
happy_regular_67|おお|おお、私たちのチームは今月の売り上げを前月比で２０％向上させたんだ！
happy_regular_68|おお|おお、部屋の片付けが終わった！これで気持ちがすっきりした。
happy_regular_69|おお|おお、新しいプロジェクトに参加することで私のモチベーションが上がってきたよ！
happy_regular_70|おお|おお、彼女は本当にカリスマ的なリーダーシップを持っている。彼女がいるから、私たちはいつも自信を持って前進できるんだ。
happy_regular_71|はは|最近、ジョギングを始めてから毎日の生活に活力が湧いている！はは、もっと早くから始めればよかった！
happy_regular_72|はは|今夜の晩御飯は豪勢に牛ステーキを食べたんだ！はは、贅沢すぎる！
happy_regular_73|はは|はは、私は今週末に友達と一緒に行くロッククライミングに対して興味津々だよ！楽しみだ！
happy_regular_74|ふふ|ふふ、私の料理のレパートリーが増えたよ！新しいレシピを試してみたら、美味しくできたんだ。
happy_regular_75|ふふ|先日、私の子供が初めて自分で靴を履いたんだ。ふふ、とっても微笑ましい光景だったよ。
happy_regular_76|へへ|へへ、ついに自立する日が来たんだ！これから自分でお金を稼いで生活できるようになるんだ！
happy_regular_77|へへ|新しい職場で初めての日は少し緊張したけど、周りの人たちがとても優しくて、へへ、すぐになじめたんだ！
happy_regular_78|やった|私たちのチームが先制ゴールを決めたよ！やった！私たちは勝つことができるはずだ！
happy_regular_79|やった|今日のマラソン大会で、私は自分の全力を出し切って、1位になったんだ！やった！
happy_regular_80|よし|よし、彼女のリーダーシップがあってこのプロジェクトが成功したんだ！私たちのチームは素晴らしい！
happy_regular_81|よし|よし、今日は一日中勉強して、とても充実感がある！自分を褒めてあげたい。
happy_regular_82|よっしゃ|よっしゃ！今日から有休をとって、ハワイ旅行に行くぞ！泳いで、日光浴して、最高のリフレッシュをするんだ！
happy_regular_83|よっしゃ|よっしゃ！今日はボーナスが出たよ！これで旅行に行くお金が貯まるぞ！
happy_regular_84|わぁ|わぁ、今日のコンサートは最高だった！あの歌手は本当に才能があるね。
happy_regular_85|わぁ|わぁ、この薬が奏効して痛みが和らいだ！もう少しで快復できそうだ！
happy_regular_86|わーい|わーい、この毛布は本当にぬくもりがあって、寒い夜でも心地よく眠れる！
happy_regular_87|わーい|わーい！私は今日のテストで学力がアップしていることがわかったよ。
happy_regular_88|ヤッホー|ヤッホー！今朝読んだ記事が面白すぎて、仕事中もずっと笑ってたよ！
happy_regular_89|ヤッホー|ヤッホー！昨日から筋力トレーニングを始めたんだけど、もう今日は筋肉痛！これからも頑張って鍛えるぞ！
happy_free_01|NA|私たちは今、お金に困ることなく生活できて、とても幸せです。
happy_free_02|NA|私は彼の勤勉さと熱意に感心しています。彼のような人と仕事ができることはとても幸せなことです。
happy_free_03|NA|近所の商店街が再開発されて、ますます繁栄しているよ！みんなが幸せそうで、私も嬉しい！
happy_free_04|NA|この映画は豪華キャストが出演していて、もうすぐ公開されるんだ。私は今から楽しみにしているよ！
happy_free_05|NA|今月のお給料は思ったよりも多くて、とっても嬉しい！新しい服を買ったり、友達と旅行に行ったりできるね。
happy_free_06|NA|今日は友達と一緒に海に行って、泳いで、バーベキューして、とっても愉しい時間を過ごしたよ！
happy_free_07|NA|今週末は友達と一緒に、ヴァンパイアのコスプレをしてパーティーに参加する予定だよ！とっても楽しみ！！
happy_free_08|NA|私たちのチームは主力選手が怪我をしてしまったが、サブスティテューションの選手が活躍してくれた。そのおかげで試合に勝つことができたよ！
happy_free_09|NA|今日はフランス料理のお店で、デュパンのクロワッサンを食べたよ！あんな美味しいクロワッサンは初めてだった！
happy_free_10|NA|この小説は奇妙な出来事が次々に起こって、ワクワク感が止まらない！
sad_regular_01|あーあ|あーあ、昨日の事故で大切な車が全損になっちゃった。もうどうしようもないよ。
sad_regular_02|あーあ|あーあ、今日の試合は逆転負けで、本当に悔しい。頑張ったのに、最後まで勝てなかったのはつらい。
sad_regular_03|あーあ|あーあ、仕事が思うように進まなくて、フラストレーションが溜まっている。もう少し頑張ればいいとわかっているけど、今は本当に悲しい気持ちでいっぱいだ。
sad_regular_04|あーあ|あーあ、おばあちゃんが肺がんになったと聞いて、とても悲しくて胸が苦しくなりました。
sad_regular_05|あーあ|あーあ、また新型コロナの感染者が増えて、隔離されなくちゃいけなくなった。友達と会えなくて、本当に悲しい。
sad_regular_06|あーあ|あーあ、毎日残業が続いて疲れるばかりで、家族と過ごす時間も減ってしまって、悲しい気持ちでいっぱいです。
sad_regular_07|あーあ|あーあ、大切なお茶をこぼしてしまった。母からもらったものだったのに。
sad_regular_08|あぁ|あぁ、山道を歩いていたら落石に遭遇してしまって、大怪我をしてしまった。本当に運が悪かったです。
sad_regular_09|あぁ|あぁ、私が大切に育てていた花が枯死してしまった。もう見ることもできないと思うと悲しくて仕方がない。
sad_regular_10|あぁ|あぁ、昨日の夜、自動車事故に遭ってしまって、相手の方が亡くなってしまった。自分が生きていることが辛くて仕方がない。
sad_regular_11|あぁ|あぁ、彼の裏切りが私の人生に破滅的な影響を与えて、もう何もかもが意味をなさなくなった。
sad_regular_12|あぁ|あぁ、あの大切な思い出の品を忘失してしまった。懐かしい思い出が一瞬で消えてしまったような気がして、寂しくなってしまった。
sad_regular_13|あぁ|あぁ、この仕事をしていても何か虚しい気がして、自分がやりたかったこととは違う人生を歩んでいるようで悲しい。
sad_regular_14|あぁ|あぁ、祖母が危篤状態で、もうすぐこの世を去ってしまうかもしれない。悲しくて心が痛む。
sad_regular_15|うう|うう、自己嫌悪に陥ってしまって、自分自身が嫌いになってしまった。どうしたらいいか分からない。
sad_regular_16|うう|うう、スマホの容量不足で写真を撮れなくなってしまった。思い出を残すことができなくて残念でした。
sad_regular_17|うう|うう、今日の試合は本当に惨敗だった。全然勝てる気がしなかったけど、やっぱり負けるとこんなに悔しいんだな。
sad_regular_18|うう|うう、上司には逆らえなくて、自分の意見さえいえない。
sad_regular_19|うう|うう、彼女にフラれたのは本当に悔しい。こんなに愛しているのに、どうして私とは一緒にいたくないのか。
sad_regular_20|うう|うう、別れが近づいているのに、どうして彼は全然悲しんでいないんだろう。私だけが一人きりで切ない思いをしている。
sad_regular_21|うう|うう、あの時助けられなくて、自分の無力さを痛感した。
sad_regular_22|うわあ|うわあ、あの人が私に言ったことは全部ウソだったと知って、本当に悲しくて涙が出てきた
sad_regular_23|うわあ|うわあ、父が末期ガンだと診断された。手遅れだと言われて、何もできない自分が情けなくて悲しい。
sad_regular_24|うわあ|うわあ、この仕事での苦労が報われないと思うと、本当に悲しくて辛い。
sad_regular_25|うわあ|うわあ、昨日のマラソン大会で体力不足でゴールできなかった。みんなに失望された気がする。
sad_regular_26|うわあ|うわあ、留学先で初めてのクリスマスを一人で過ごすことになって、とっても寂しくて泣きそうだ。
sad_regular_27|うわあ|うわあ、大切な友情を損なってしまった、どうして私はこんなことをしてしまったんだろう。
sad_regular_28|うわあ|うわあ、昨日のニュースであの殺人事件の被害者が知り合いだったと知って、とても悲しくなってしまった。
sad_regular_29|えーん|えーん、大好きだった船が沈没してしまって、もう二度と乗れないと思うと胸が痛い。
sad_regular_30|えーん|えーん、私の人生はもう破滅したみたい。大切な人を失って、仕事もうまくいかなくて、何もかもがうまくいかない。
sad_regular_31|えーん|えーん、私は歌が大好きなのに、なぜこんなに音痴なんだろう。歌うたびに落ち込んでしまう。
sad_regular_32|えーん|えーん、浪人生になってしまった。自分の未熟さを痛感して、何もかもが暗くなった。
sad_regular_33|えーん|えーん、この病気が治る見込みがないと聞いて、絶望的な気持ちでいっぱいです。
sad_regular_34|えーん|えーん、何度も失敗して挫折感に苛まれてる。もう一度やり直す自信がない。
sad_regular_35|えーん|えーん、留学が終わって日本に帰るのが名残惜しい。こんなに素敵な出会いや思い出があったのに、もう離れなくてはならないなんて寂しすぎる。
sad_regular_36|ぐすん|あの人に傷つけられた時の気持ちは、今でも忘れられない。ぐすん、もう二度とあのような辛い思いをしたくない
sad_regular_37|ぐすん|ぐすん、最近夫婦喧嘩が増えて、とうとう別居することになった。寂しくて泣きたくなる。
sad_regular_38|ぐすん|ぐすん、親友がイジメに遭っていると聞いて、何もできない自分が悲しい。
sad_regular_39|ぐすん|ぐすん、私たちのチームは今日大敗した。私は自分が足を引っ張ってしまったことをとても悔しく思う。
sad_regular_40|ぐすん|ぐすん、熱病で学校を休んだため、友達との大事なイベントに参加できなくなってしまった。
sad_regular_41|ぐすん|ぐすん、この貧困状況で家族がみんな餓えているのを見ると、何もできなくて涙が出た。
sad_regular_42|ぐすん|ぐすん、今回の試験の点数は絶望的に低くて、もう何もできないと思ってしまう。
sad_regular_43|はぁー|はぁー、今日も寝坊してしまって、会社に遅刻しちゃった。
sad_regular_44|はぁー|はぁー、私の作品はいつもインパクトがないと言われてる、なんでだろう。
sad_regular_45|はぁー|はぁー、うちの父親が経営する会社が倒産してしまった。
sad_regular_46|はぁー|転んで膝に傷をつけてしまった、はぁー、海にも行けないし、運動もできない
sad_regular_47|はぁー|はぁー、彼女に裏切られたと知って、心がとても痛い。信じていたのに、どうしてこんなことが起こったんだろう。
sad_regular_48|はぁー|はぁー、あの人が亡くなったという悲報を聞いて、心が痛くなった。
sad_regular_49|はぁー|はぁー、今日のプロジェクトでヘマをしてしまい、大切なデータを消してしまった。修復する方法がないと思うと、悲しくてたまらない。
sad_regular_50|あーあ|あーあ、最近運動不足と食生活の乱れで、医者から高脂血症と診断された。自分がこんなに健康を害しているのを思うと、悲しくなってしまう。
sad_regular_51|あーあ|あーあ、最近精神疾患で苦しんでいて、友達と会っても楽しめなくて。
sad_regular_52|あぁ|あぁ、伝染病が猛威を振るっているこの時期、外出もままならず、友達とも会えなくて、本当に寂しい。
sad_regular_53|あぁ|あぁ、今回の試合で負けたので落胆している。もっと練習しないといけないと感じています。
sad_regular_54|うう|うう、手術後に合併症が起きてしまって、また入院しなければならなくなった。こんなに長い間、病院で過ごすのは辛い。
sad_regular_55|うう|うう、大水害で家が水浸しになってしまった。思い出の品々が水に濡れてしまった。
sad_regular_56|うわあ|うわあ、今年は渇水で稲作ができなくて、これからどうしよう。
sad_regular_57|うわあ|うわあ、大水害で家が全壊してしまった。大切な思い出の品や家族の写真も全て失ってしまった。
sad_regular_58|えーん|えーん、また足の炎症が起きてしまって、今週末の旅行も行けなくなった。
sad_regular_59|えーん|えーん、今回のプレゼンテーションは全然上手くいかなかった。自信がないから、本当に恥ずかしい。
sad_regular_60|ぐすん|ぐすん、あの時あんなこと言わなければよかった。今さら後悔しても仕方ないけど、悔しさで胸がいっぱいだ。
sad_regular_61|ぐすん|ぐすん、先日私が友人の大切なものを壊してしまい、平謝りしても許してもらえなかった。
sad_regular_62|はぁー|はぁー、この薄暗い部屋で一人でいると、何か寂しい気持ちがしてきて、涙が止まらなくなる。
sad_regular_63|はぁー|はぁー、彼と別れたけど、未練がまだあって、ずっと彼のことを考えてしまって、もう一度やり直したいと思うけど、もう無理だろうな。
sad_free_01|NA|最近の私の人生は何もかもが停滞していて、どうしようもなく悲しい。
sad_free_02|NA|昨日、弟が海で溺死してしまった。私は悲痛な気持ちで一晩中泣き続けた。
sad_free_03|NA|この部活動が廃部になると聞いた時、胸が締め付けられる思いがした。もう二度とこの場所で、友達と一緒に汗をかいたり、笑ったりすることができないんだ。
sad_free_04|NA|私の祖母は末期のがんで、もうすぐ別れの日が近づいていると思うと本当に悲しい。
sad_free_05|NA|彼女が鬱病になってから、毎日が憂鬱で辛い。何か役に立てないかと思っても、どうしたらいいのかわからない。
sad_free_06|NA|人生の意味が分からなくなって、私はただ茫然としたままです。
sad_free_07|NA|私の一番好きな小説は「吸血鬼ヴァンパイア」だったけど、主人公が死んでしまって、悲しくて何度も読み返して泣いてしまった。
sad_free_08|NA|私はサッカーの試合で主力選手が怪我をした後、サブスティテューションとして出場したが、チームが負けてしまい、責任を感じてとても悲しい気持ちになった。
sad_free_09|NA|私は高いエデュケーションを受けてきたけど、今はそれが何の役にも立たなくて、とても悲しい。
sad_free_10|NA|この世界は本当に奇妙だ、夢を追っても叶わず、追いかけたものは消えていく。
surprise_regular_01|ああ|ああ、彼は本当に速い！ダッシュの速さは尋常じゃない！
surprise_regular_02|ああ|ああ、彼女がこんなに早く編み物ができるなんてビックリしました！
surprise_regular_03|ああ|ああ！この歯ブラシは超音波で歯垢を落とすんですか？革命的な技術ですね！
surprise_regular_04|あっ|あっ、彼のプレゼンテーションが評価されて、昇進したんですか？すごい！
surprise_regular_05|あっ|あっ、この地域はまだ開拓されていないんですか？それは驚きです。
surprise_regular_06|あっ|あっ、この株式の価格が急騰している！まさかこんなに早く儲けが出るなんて。
surprise_regular_07|あれ|あれ、あのクイズ番組で優勝したのは彼だったの？ビックリ！
surprise_regular_08|あれ|あれ、彼女が副収入で月に20万円も稼いでいるって本当ですか？すごい！
surprise_regular_09|あれ|あれ、あの人エキストラ出演してたんですか？全然気が付きませんでした。
surprise_regular_10|うぉー|うぉー、彼女の洞察力には驚きました！こんなに短い時間で私の気持ちに気づくなんて、本当にすごいです。
surprise_regular_11|うぉー|うぉー、彼女の歌唱力には本当に驚かされました！こんな素晴らしい歌声を披露してくれるなんて想像もしていなかった。
surprise_regular_12|うぉー|うぉー！あの人の社交性の高さは驚くべきものだ。どこに行っても人気者だ。
surprise_regular_13|うそ|うそ！このワインの試飲は無料なの？こんなに美味しいワインが無料で試飲できるなんて信じられない！
surprise_regular_14|うそ|うそ！あの人がフィットネスインストラクターだなんて信じられない！
surprise_regular_15|うそ|うそ、もうチケットが売り切れてしまったの？あのアーティストのコンサートは本当に人気があるんだね。
surprise_regular_16|うわあ|うわあ、あの著名人が私たちの祖父の葬儀に参列してくれるとは思ってもみなかった！
surprise_regular_17|うわあ|うわあ、あの新しいスマホはまだ入手できないんですか？！
surprise_regular_18|うわあ|うわあ、あのきっかけで結婚するとは思わなかった！
surprise_regular_19|えっ|えっ、あの車のスピードは時速200キロ以上だったって？信じられない！
surprise_regular_20|えっ|えっ、このアプリの更新速度が早い！たった数日で新しい機能が追加されるとは。
surprise_regular_21|えっ|えっ、その小説の主人公は犬だと？こんな斬新なアイデアがあるなんて。
surprise_regular_22|ええ|ええ、この本が本当に６００円で買えるんですか？安すぎますね！
surprise_regular_23|ええ|ええ、あの二人は毎日キャッチボールをしているんですって！
surprise_regular_24|ええ|ええ、彼は本当にジャマイカに行くんですか？私も行ってみたいです。
surprise_regular_25|おお|おお、こんな前代未聞の現象が起こるなんて信じられません！
surprise_regular_26|おお|おお！あの有名人もこのイベントに参加するんですか？
surprise_regular_27|おお|おお、この店はリニューアルされたんですか？内装が全然違いますね！
surprise_regular_28|おっと|おっと、あの方が乗っているのは人力車ですか？こんなに現代的な街で見かけるなんて意外ですね。
surprise_regular_29|おっと|おっと、この会場のキャパシティーは500人だったのに、もう600人以上も入ってるよ！
surprise_regular_30|おっと|おっと、その新情報はまだ公表されていなかったはずですが、どうやって入手したのですか？
surprise_regular_31|おや|おや、この装備はかなり高性能だね。こんなに進歩しているとは知りませんでした。
surprise_regular_32|おや|おや、あの子バッティングが上手いんですか？知らなかった。
surprise_regular_33|おや|おや、あなたも孔子について勉強しているんですか？
surprise_regular_34|なに|なに、あの人が無人島に1年間住んでいたって？本当に生きて帰ってきたんですか？
surprise_regular_35|なに|なに？彼女はアルゼンチンに住んでいたことがあるんですか？すごく興味深いですね。
surprise_regular_36|なに|なに？あの有名人が結婚したってうわさを聞いたけど、本当なのかしら？
surprise_regular_37|へぇ|へぇ、あの人が映画のオーディションを受けることになったんだって！
surprise_regular_38|へぇ|へぇ、あなたのタイピングスピードは時速100語以上なんですか？すごい！
surprise_regular_39|へぇ|へぇ、このアプリはボタン一つで自動的に美しいグラフを生成できるんですか？すごい技術ですね！
surprise_regular_40|ほう|ほう、あの会社のシェアがこんなに伸びたとは驚きですね。
surprise_regular_41|ほう|ほう、彼女はバッティングが得意だって？意外な才能があるんですね！
surprise_regular_42|ほう|ほう、ディベート大会で優勝したんですか？
surprise_regular_43|まあ|まあ、あの森の奥に妖精が住んでいるっていう伝説は知っていましたが、本当に妖精がいるとは思わなかったです。
surprise_regular_44|まあ|まあ、彼が女装をするとは想像もしませんでした。
surprise_regular_45|まあ|まあ、彼が次の市長選挙に出馬するとは驚きですね。
surprise_regular_46|わあ|わあ、あの人はあんなに信仰心が厚かったんですか？驚きました。
surprise_regular_47|わあ|わあ、彼のチェンジアップの球速がこんなに速くなるなんて驚きです！
surprise_regular_48|わあ|わあ、あの選手のシュートはすごい角度から入った！
surprise_regular_49|わお|わお、あの高校生があんなに優秀なんですか？すごいですね！
surprise_regular_50|わお|わお、あの若い人がベンチャー企業を立ち上げたんだって！すごいですね！
surprise_regular_51|わお|わお！あのゲームの攻略法を知っているんですか？すごい！
surprise_regular_52|ん|ん？彼があんなに上手いのにアマチュアなの？驚きました。
surprise_regular_53|ん|ん？あの映画に出演している女優さんは、去年まで普通の会社員だったって本当ですか？
surprise_regular_54|ん|ん？今度のゲームのボスキャラがこんなに強いとは思わなかった！
surprise_regular_55|やあ|やあ！あの蜘蛛、大きすぎてびっくりしました。
surprise_regular_56|やあ|やあ！突然の来客が知らない男性で驚きました。
surprise_regular_57|やあ|やあ！急に雷が鳴り響いて、めっちゃ驚かされた。
surprise_regular_58|ああ|ああ、そうか。あの人がプロのゲーマーじゃなくて、ただのお遊びだったなんて。
surprise_regular_59|ああ|ああ、彼女は有名な写真家なんですか？知らなかった！
surprise_regular_60|あっ|あっ、あの新しい映画の音楽は有名な作曲家が作ったんですか？素晴らしい！
surprise_regular_61|あっ|あっ、こんなに美味しいラーメンは初めてです。
surprise_regular_62|あれ|あれ、彼女が免許を持っていないって本当ですか？今時、免許を持っていない人って珍しいですよね。
surprise_regular_63|あれ|あれ、彼女の義父は有名な俳優さんだったの？
surprise_regular_64|うぉー|うぉー！アウトドア派の人にはたまらないキャンプ場を見つけたんです！
surprise_regular_65|うぉー|うぉー、あなたもテレパシーの力を信じていますか？
surprise_regular_66|うそ|うそ、副収入で年収1000万円も稼いでいるなんて信じられません！
surprise_regular_67|うそ|うそ、ついにその事件の真相を解明したんですか？すごい！
surprise_regular_68|うわあ|うわあ、彼女が全米チャンピオンになったんですか？すごい！
surprise_regular_69|うわあ|うわあ、タコが足を伸ばしている！こんなに伸びるのは初めて見ました。
surprise_regular_70|えっ|えっ、そのアニメの主人公の声優さんはこの人なんですか？！知らなかった！
surprise_regular_71|えっ|えっ、その商品が即決で落札されました！早いですね。
surprise_regular_72|ええ|ええ、この小説の世界は異空間のような場所に設定されているんですか？想像力がすごいですね。
surprise_regular_73|ええ|ええ、あの人は無人島で１年生活したことがあるんですか？すごく興味深い話ですね。
surprise_regular_74|おお|おお、あの有名なテニスコーチが来てる！
surprise_regular_75|おお|おお、安いホテルなのに個室があるんですか？
surprise_regular_76|おっと|おっと、あの映画のシーンを再現したんですか？すごくリアルに見えますね！
surprise_regular_77|おっと|おっと、この料理は無添加なのに、こんなに美味しいんですか？
surprise_regular_78|おや|おや？あの家の紋章って、ローマ字の「M」なんですか？意外なデザインですね。
surprise_regular_79|おや|おや、紅葉狩りに行くために早朝から起きてるんですか？すごく熱心ですね！
surprise_regular_80|なに|なに？童心に帰って、公園でブランコなんてしてるんですか？
surprise_regular_81|なに|なに？あの本が再刊されるなんて聞いてなかった！
surprise_regular_82|へぇ|へぇ、彼女の給与って私の方が高いの？それはちょっと意外だな。
surprise_regular_83|へぇ|へぇ？もう降雪が始まったんですか？もう冬が来たんだなと実感しますね。
surprise_regular_84|ほう|ほう、エベレストの登頂に成功したんですか？凄いですね！
surprise_regular_85|ほう|ほう、初心者でもあんなに上手に弾けるんですか？すごい才能ですね！
surprise_regular_86|まあ|まあ！あの大物俳優が私たちの提案に諾意してくれるなんて、信じられない！
surprise_regular_87|まあ|まあ、あの人が作ったガレージキット、本当にプロレベルの出来栄えだ！
surprise_regular_88|わあ|わあ、ついに北と南が統一されたんですか？世界はどんどん変わっていくんですね。
surprise_regular_89|わあ|わあ！あの有名な画家が自分の絵筆を手作りするとは驚きですね。
surprise_regular_90|わお|わお、こんなにたくさんのマイルを換金できるなんて、クレジットカードってすごいですね！
surprise_regular_91|わお|わお、スポーツで体重が10キロ減ったんですか？
surprise_regular_92|ん|ん？日本でもラクロスが人気になってきたんですね！
surprise_regular_93|ん|ん？あのアラーム音、私もよく使っているんです！
surprise_regular_94|やあ|やあ、そのペット、本当に小さくて可愛いですね！
surprise_regular_95|やあ|やあ、あの人が君の結婚相手？本当に意外だ。
surprise_free_01|NA|週刊誌に掲載されたんですか？信じられない！
surprise_free_02|NA|彼らが和解したと聞いて驚きました。以前はあんなに仲が悪かったのに、何がきっかけで和解できたのでしょうか？
surprise_free_03|NA|彼女は映画マニアだと聞いていたけど、部屋に入ったら壁一面に映画ポスターが張り付けてあって、びっくりしました！
surprise_free_04|NA|彼女が株式投資で大儲けしたなんて、ビックリしました！
surprise_free_05|NA|彼女はイギリス人だったの？まさか、こんなに日本語が上手なイギリス人に出会うなんて！
surprise_free_06|NA|今日、社長が突然うちに訪問してきたんです！ビックリしました。
surprise_free_07|NA|あの人がヴァンパイアだなんて信じられない！本当に血を吸っているの？
surprise_free_08|NA|あの試合で彼のサブスティテューションが決まっていたなんて、まさかの展開でしたね。
surprise_free_09|NA|この町にこんなに素晴らしいエデュケーションの機会があるとは知りませんでした。
surprise_free_10|NA|あの店の雰囲気がほんとに奇妙でした。
